id,created_at,text
1224574088879857664,2020-02-04 06:03:08,Sea Moss Smoothies are really good too https://t.co/u3Sicbwe4P
1224573881408573440,2020-02-04 06:02:19,I also don’t like waffle fries or sweet potatoes fries https://t.co/EtqvA7T0jo
1224573795203084289,2020-02-04 06:01:58,I love a baked potatoes and French fries. But skinny not thick fries 🍟 https://t.co/EtqvA7T0jo
1224573420538449921,2020-02-04 06:00:29,"Oatmeal and vegan sausage for breakfast, vegan tacos are my fave for lunch! Salads are good too! https://t.co/Dwk5YeACGm"
1224573164555866113,2020-02-04 05:59:28,"Nobu,  Hillstone and LaScalla https://t.co/WHLfIHO4CL"
1224572714255437825,2020-02-04 05:57:41,"New York or Jackson Hole, Wyoming https://t.co/pphmsn1DO8"
1224572381009629184,2020-02-04 05:56:21,I eat mostly plant based. No meat anymore https://t.co/sfS4XM73f7
1224571819887251457,2020-02-04 05:54:07,Broccoli or corn https://t.co/jWogviscQi
1224571396736442369,2020-02-04 05:52:27,I will tell him ✨ https://t.co/zzTgaAnMUY
1224571270253047808,2020-02-04 05:51:56,I hate HOT anything! I hate Spicey anything. I know this is going to be very unpopular to so many but I just don’t like it. Regular Cheetos for me or Cheetos puffs are my absolute fave https://t.co/jxDVJAxZox
1224570995408695296,2020-02-04 05:50:51,I did sorry I’m back! https://t.co/IpylG53oBW
1224557585275080704,2020-02-04 04:57:34,I love Cheetos. OMG Cheetos puffs too and Doritos sometimes https://t.co/EJKLhJ2yTv
1224557399475752961,2020-02-04 04:56:49,Duh https://t.co/H6wPcIe89q
1224557339979575296,2020-02-04 04:56:35,"Small size soy chai latte or smallest size white chocolate mocha with whipped cream.
They have to be the smallest size or they don’t taste the same to me https://t.co/Sc0uFwmA82"
1224556866400710656,2020-02-04 04:54:42,Yes https://t.co/Ur1EzMCxEB
1224556489437634561,2020-02-04 04:53:12,Big Stuff Oreos. They discontinued them years ago. Please Oreo bring them back @nabisco https://t.co/cs8OAGZL0g
1224556208624820224,2020-02-04 04:52:05,Troop Beverly Hills and Clueless https://t.co/ZUNQPILohX
1224556104455053312,2020-02-04 04:51:41,I have! So good! https://t.co/418tfDPMtT
1224555917863092225,2020-02-04 04:50:56,What? Yes on pineapple https://t.co/Wzgx98iaPm
1224555807661887488,2020-02-04 04:50:30,On my way to the kitchen now https://t.co/40DaZIodvO
1224555550773370880,2020-02-04 04:49:29,"Body make up, lipstick and liners and my new blush https://t.co/VgCUFRUEpL"
1224555411547648000,2020-02-04 04:48:55,"The whole 
&amp; vibe and the food https://t.co/nJeeBxJGa1"
1224555307642150912,2020-02-04 04:48:31,Done with year 1! But super hard. https://t.co/BHtj6gGiCf
1224555227895889921,2020-02-04 04:48:12,Eggos I guess or Top Ramen. But really that’s just at home. It depends what city I’m in. https://t.co/xnVWmfxu0o
1224554978687143937,2020-02-04 04:47:12,Let’s do it! https://t.co/Kp7jsJsnYj
1224554809010733057,2020-02-04 04:46:32,No way! I’m just hungry https://t.co/FIpLqV5oFM
1224553727261999107,2020-02-04 04:42:14,OMG!!!!!!!!! I love you @Dunkaroos https://t.co/QcJdysiCGx
1224553595414036481,2020-02-04 04:41:42,I k ow he would! We actually just spoke about this 🙏🏼 ✨ https://t.co/2PzzuRqEXe
1224553189237637120,2020-02-04 04:40:06,STOP!!!! My favorites!!!! https://t.co/cUuMqJNe9K
1224553026934857730,2020-02-04 04:39:27,I’m craving Eggo’s! I thought it would go away but it’s not. Should I go for it or control myself? 🧇 🧇🧇
1224552268558548993,2020-02-04 04:36:26,WOW https://t.co/9vxYx2qKWi
1224550566866477058,2020-02-04 04:29:40,Who has had those mini cinnamon toast Eggo waffles? OMGGGG they are the best l! MY love for Eggos has never gone away since high school.
1224497026043236352,2020-02-04 00:56:55,Make Up today by @KylieJenner https://t.co/Mo244HOOl0
1224414404088741888,2020-02-03 19:28:37,North’s room         -  Vincent VanDuysen https://t.co/cVPSzJZzxD
1224414129814794240,2020-02-03 19:27:31,https://t.co/MVJrMJPc14
1224413985132277762,2020-02-03 19:26:57,Peter Wertz landscaping https://t.co/BmSmp27k5C
1224413865976270848,2020-02-03 19:26:28,Anish Kapoor and Royere https://t.co/lszEgmufqA
1224413697839259649,2020-02-03 19:25:48,Axel Vervoordt 📷  Jackie Nickerson https://t.co/RjWtCZ7AmU
1224413307332726785,2020-02-03 19:24:15,The cover of @archdigest is something I have always dreamed of. Here is a glimpse of our minimal style https://t.co/7N4WljKljP
1224377200851537922,2020-02-03 17:00:47,"I love reading your comments and hearing your feedback, so not only will the best-selling Waist Trainer be restocking in Onyx but SKIMS will now offer it in a new color, Clay. Shop TOMORROW, 02.04 at 9AM PST / 12PM EST &amp; join the waitlist at https://t.co/Qsy51Sl2Sd to be notified https://t.co/4zRQuaybB8"
1224165699938992129,2020-02-03 03:00:21,OMG I had no idea she did this until now lol https://t.co/zCCLlNcDUf
1224162997309829120,2020-02-03 02:49:37,Can we talk about how amazing  @JLo’s daughter Emme sang and on such a huge stage like the Super Bowl ✨🏈
1224144581484138496,2020-02-03 01:36:26,🔥🔥🔥 https://t.co/gy3JJsEVWq
1224144450877714432,2020-02-03 01:35:55,So proud of you!!!! @AliceMarieFree https://t.co/JxP200jo5H
1224144154113871874,2020-02-03 01:34:44,They really shut it down!!!! Congrats on that amazing SuperBowl Halftime Show @shakira  @JLo 🔥🔥🔥  🏈 🏈🏈
1224141043873927168,2020-02-03 01:22:22,OMGGGGGG @JLo looks soooooo beyond beautiful! 🔥
1224140738331439104,2020-02-03 01:21:10,OMG @shakira !!!!! she looks so beautiful!
1224077362930712576,2020-02-02 21:09:20,Happy Birthday Nat! https://t.co/z24NFeyEpE
1223744349764063232,2020-02-01 23:06:03,Happy Birthday my sweet baby Stormi. We love you so much!!!! Thank you for being the best cousin to my babies 💕 https://t.co/JkXMcuxWxY
1223471125394415618,2020-02-01 05:00:21,💜💛
1223348468963561472,2020-01-31 20:52:58,Baby Love https://t.co/JegnHLIbQI
1223124210970583040,2020-01-31 06:01:51,💜💛 https://t.co/lHsW1Ll78X
1223106431156572160,2020-01-31 04:51:12,🤍 https://t.co/2ITNsvLfpy
1223105676429279232,2020-01-31 04:48:12,You get me 🤍🤍🤍 https://t.co/JAwKk9hUP1
1223105533558710273,2020-01-31 04:47:38,HATE HONEY MUSTARD https://t.co/4EXQdZfpuA
1223105024563138562,2020-01-31 04:45:36,WHATTTT? Chicken nuggets dipped in honey is the ONLY way to eat them! https://t.co/sJ0h8RQKFm
1223066210893320192,2020-01-31 02:11:22,✨ https://t.co/p0UVXINQbN
1223065487480774657,2020-01-31 02:08:30,💜 https://t.co/7uhGocjHL7
1222994533589250049,2020-01-30 21:26:33,😢 https://t.co/DyrplIMHZC
1222932332404989952,2020-01-30 17:19:23,You’re going to love this collection! 🤎 https://t.co/nbfS3T2Hv2
1222932043971080192,2020-01-30 17:18:14,🖤 https://t.co/8bezSq4v1w
1222929132146712576,2020-01-30 17:06:40,"The @skims Stretch Satin collection is now live! The perfect gift for Valentine’s Day for yourself or loved one, the pieces from this collection are designed to move with your body. Shop now only at https://t.co/qc7FuvGMzo and enjoy free shipping on domestic orders over $75 https://t.co/6z6WkNzVvP"
1222924530676568066,2020-01-30 16:48:23,Stretch Satin launching at 9am. I’m so excited for this collection! https://t.co/h087HTdDCU
1222618371893727232,2020-01-29 20:31:49,You’re going to love this new fragrance! https://t.co/I9mucC08UF
1222614924360343553,2020-01-29 20:18:07,💋 https://t.co/1OrqAEo9Cn
1222614792562790400,2020-01-29 20:17:36,I can’t wait for you to try it! https://t.co/VtNziHrHka
1222614652296802304,2020-01-29 20:17:02,💜 https://t.co/F46gHoTldF
1222611525745115148,2020-01-29 20:04:37,"My brand new Crystal Violet Musk fragrance is available now only at @kkwfragrance! Plus, shop our sitewide 25% off sale (some exclusions apply) to restock on your favorites. Free standard domestic shipping on orders of $75. Shop Crystal Violet Musk only at https://t.co/tbQezJJIwC https://t.co/r493HmrEcx"
1222547749515612160,2020-01-29 15:51:11,✨ https://t.co/umYkcsZhN7
1222547682570297344,2020-01-29 15:50:56,✨ https://t.co/qChmBa8XsH
1222274006113538048,2020-01-28 21:43:26,They get along now https://t.co/G8HhQygyJb
1222226913227239424,2020-01-28 18:36:18,NEED https://t.co/SFUa3GiYTH
1221884221041430528,2020-01-27 19:54:34,Hallelujah ✨🙏🏼 https://t.co/C3ifXeyCeG
1221884034277462016,2020-01-27 19:53:49,Chi’s favorite song ✨🙏🏼 https://t.co/H1b5byT3jA
1221840459489779712,2020-01-27 17:00:40,"I’m so excited to announce my brand new @kkwfragrance Crystal Violet Musk - just in time for Valentine’s Day! I can't wait for guys to try! Shop the new fragrance Wednesday, 01.29 at 12PM PST exclusively at https://t.co/tbQezJJIwC https://t.co/wauoB82hrC"
1221588179871907840,2020-01-27 00:18:12,"I am praying for the Bryant family, the Altobelli family and the families of all who perished in this unthinkable tragedy. Rest In Peace Legend"
1221587836643659778,2020-01-27 00:16:50,My heart is so heavy. No one should ever experience what the families involved are going through. This has affected us all so much but I cannot begin to imagine what Vanessa is feeling losing her husband and her baby girl. I cry just thinking about it. https://t.co/U3osyw6Pzu
1221293301707337728,2020-01-26 04:46:28,"I remember this night well.... Y2K- New Years Eve 1999 about to be 2000. We thought the world was gonna be over going into 2000 so we stayed inside in our pj’s just in case! Jody, @sarahrhoward &amp; Katie https://t.co/0UOp4wccdf"
1221139482545664006,2020-01-25 18:35:14,The @skims Stretch Satin is a new collection of ultra-luxe intimates available in 5 new tonal shades &amp; in sizes XXS - 4X. The new collection will launch 01.30 at 9AM PST! Join the waitlist now at https://t.co/Qsy51Sl2Sd to be the first to shop before it sells out. https://t.co/qTVPTTOHDM
1221128898420690944,2020-01-25 17:53:11,"The palettes we have now, The Celestial Skies,  North used all similar colors on my wig heads and it inspired this collection https://t.co/AEbsmUy3m1"
1221114737708060674,2020-01-25 16:56:55,Who sees the scrunchies I made too! LOL I had extra fabric
1221112557362003968,2020-01-25 16:48:15,BFF’S https://t.co/VX7s6VUCwt
1221112502697652225,2020-01-25 16:48:02,The Cardi Crew in @skims! Should we really make these for kids? Drop a comment below if we should do a mommy and me collection!!! https://t.co/yiOgj1Ngkn
1220926080766238720,2020-01-25 04:27:16,They are growing up so fast! https://t.co/g19cA5tD1R
1220925138226438144,2020-01-25 04:23:31,Just had a @skims fabrics meeting. I can’t wait until you see what we have in store for this year! We are already working on 2021!
1220890675207712769,2020-01-25 02:06:34,🤎 https://t.co/S28MNtSguM
1220889267498618883,2020-01-25 02:00:59,I can’t wait to see the looks you create! https://t.co/7v7yde7eOP
1220888800521596928,2020-01-25 01:59:07,💖 https://t.co/OwfS7UVd4l
1220888660553367552,2020-01-25 01:58:34,You’re going to love #CelestialSkies ☁️ https://t.co/IiT7XM9l2Q
1220798472410091520,2020-01-24 20:00:11,Celestial Skies is available now at @kkwbeauty! I’m so proud of these new products and cannot wait to see all the looks you will be able to create with them! Shop #celestialskies now only at https://t.co/PoBZ3byUQI https://t.co/MAv0HTiRhN
1220732419436728320,2020-01-24 15:37:43,Thank you @DisneyJunior for the most amazing birthday cake and gifts from Minnie! Chicago is living here Minnie Mouse dreams! 🎀🎀🎀
1220732203107110912,2020-01-24 15:36:51,My baby Minnie Mouse https://t.co/c8tv2sT8ly
1220524901989150720,2020-01-24 01:53:07,So @kyliejenner did my make up here!!!!! How good is she????  And cute is she???? Go to her YouTube channel and watch our video!!!! https://t.co/D1FXObvr52
1220394721744429056,2020-01-23 17:15:50,.@skims Stretch Satin Collection https://t.co/E6cSftN8MZ
1220389686406832130,2020-01-23 16:55:49,So excited to introduce @skims Stretch Satin. A new collection of ultra-luxe intimates available in new tonal shades &amp; in sizes XXS - 4X. The new collection will launch 01.30 at 9AM PST! Join the waitlist now at https://t.co/Qsy51S3rtD to be the first to shop before it sells out https://t.co/vlebajtBVr
1220003863425478658,2020-01-22 15:22:42,Morning Madness https://t.co/1fXrBJfVND
1219666190743638017,2020-01-21 17:00:54,The @skims Essential Bodysuit collection is available now! The super soft compression bodysuits can be worn alone or as a layering piece for any look. I am so excited for you guys to finally be able to feel how super stretchy the fabric is. Shop now at https://t.co/Qsy51S3rtD https://t.co/KEwqbuI6ix
1219617435268988929,2020-01-21 13:47:10,More Cabo ☀️🕶 https://t.co/vMCBg1A4Ke
1219508987021811713,2020-01-21 06:36:14,"This is so sweet! I find the birth chart reading so interesting, thanks for sharing! https://t.co/XxjYnMWBh1"
1219507779255169030,2020-01-21 06:31:26,Aww you look amazing in your @skims pajamas!!!! https://t.co/DOkw3fpDsy
1218955651424014336,2020-01-19 17:57:29,"Get a special sneak peek of my new documentary The Justice Project at the closing ceremony of @cinemattersjff this Monday Jan. 20. #KKWTheJusticeProject premieres Sunday, April 5 at 7/6c on @Oxygen! #Cinematters2020"
1218748723410300929,2020-01-19 04:15:13,"The official trailer for my new documentary is here! Criminal justice reform is something that’s so important to me, and I can't wait to share these stories with all of you. #KKWTheJusticeProject premieres Sunday, April 5 at 7/6c on @Oxygen https://t.co/d5AvuvQE7a"
1218716891906068481,2020-01-19 02:08:44,🤍🤍🤍 https://t.co/CXbBBhtPKy
1218347715882438656,2020-01-18 01:41:45,🐅 https://t.co/MmuV1LHgSA
1218323518196084736,2020-01-18 00:05:36,I can’t wait for you guys to see this! A special sneak peek of my new documentary Kim Kardashian West: The Justice Project will be revealed tomorrow on @Oxygen’s IG. #KKWTheJusticeProject https://t.co/L3P1t7pfMl
1218025475563565057,2020-01-17 04:21:17,"This shoot really made me miss blonde hair! Comment below if I should go back blonde soon! I’m wearing all new @kkwbeauty: Night Sky Eyeshadow Palette in shades Pink Aura, Rose Dust &amp; Cosmic Brown, Classic Mattes Blush Palette, and a mix of Subtle Nude &amp; Dreamy Peach Lip Crayons. https://t.co/IT9Q2aaRPu"
1217903925522620417,2020-01-16 20:18:18,I’m about to shoot a get ready YouTube video right now with @KylieJenner We are answering questions so ask away! I will give away all her secrets lol
1217860292341792768,2020-01-16 17:24:55,"Our best selling @kkwbeauty products are back! Shop our top rated Black Mascara, the 90’s Matte Cocoa Collection, Matte Lipsticks, Crème Contour &amp; Highlight Sets now at https://t.co/PoBZ3byUQI #KKWBEAUTY https://t.co/22wGgfGqlb"
1217859834097344515,2020-01-16 17:23:05,"The @skims Essential Bodysuit Collection Available in sizes XXS - 5X, the bodysuits will launch 01.21 at 9AM PST! Join the waitlist now at https://t.co/Qsy51Sl2Sd to be the first to shop our new collection before they sell out. https://t.co/PnrNctdLtr"
1217858036804542464,2020-01-16 17:15:57,The @skims Essential Bodysuit Collection is coming soon! I’ve been wearing these super soft compression bodysuits for months now alone or as a layering piece under my clothes. They come in 4 tonal shades and are the only bodysuits you will ever need! 01.21 at 9AM PST https://t.co/1GVO9BZ9mK
1217507110470201345,2020-01-15 18:01:29,I’ve had the new @kkwbeauty Bronze Heaven palette in my purse for months - The gold and brown shades are perfect for everyday. I’m also wearing the brand new Lip Crayon in Rose Dust and the Classic Shimmers Blush Palette. #CelestialSkies launches on Friday 01.24 at 9AM PST! https://t.co/bkD1F1Zgl5
1217505879165231104,2020-01-15 17:56:36,"I love the new @kkwbeauty Sepia Sunset Eyeshadow Palette’s warm matte and metallic shadows. I’m also wearing the Subtle Nude Lip Crayon, and the Classic Mattes Blush Palette. #CelestialSkies launches on Friday, 01.24 at 9AM PST at https://t.co/PoBZ3byUQI! https://t.co/N3EMmeTedm"
1217504293445484544,2020-01-15 17:50:18,#CelestialSkies launches 01.24 at 12pm PST! @kkwbeauty https://t.co/ASGlxwBgTS
1217504156589510657,2020-01-15 17:49:45,#CelestialSkies launches 01.24 at 12pm PST! @kkwbeauty https://t.co/94TEsewEqO
1217492674439254017,2020-01-15 17:04:08,"I’m so excited to introduce to you new, never been launched before @kkwbeauty products: 5-pan eye shadow palettes, lip crayons and blush palette trios! The Celestial Skies 5-pan eyeshadow palettes are all you will need to create a gorgeous eye look. Launching 01.24 at 12PM PST https://t.co/Uw0ZJk4aej"
1217455019664068609,2020-01-15 14:34:30,"Happy Birthday my sweet baby girl Chicago!!! I can’t believe you are already 2! You bring so much joy into our lives. I love watching you grow every day! My smart, sassy and silly girl! Mommy loves you forever! https://t.co/TLaM5M42kh"
1217329426393792517,2020-01-15 06:15:26,https://t.co/DJpEKmf227
1217329277294628866,2020-01-15 06:14:51,KimYe https://t.co/UwMfdqkhWT
1217265177751482369,2020-01-15 02:00:08,"I was so moved by the film #JustMercy, that Kanye and I wanted to make sure more people could see this powerful film. So we’re teaming up with @werepjustice to give YOU the chance to see the film for free. Find out how: https://t.co/LbJMn6vfGg"
1217259716570644480,2020-01-15 01:38:26,✌🏼 https://t.co/5kAa94iEA8
1217215529699536896,2020-01-14 22:42:51,"I was there to support him! And was cheering screaming LETS GO TRISTAN!!!!! I would never go boo anyone. I don’t go to hate, only to cheer! https://t.co/EgaqiepH2z"
1217137900174770176,2020-01-14 17:34:23,Shop the @SKIMS Solutionwear™ restock now at https://t.co/Qsy51S3rtD! I’m wearing the Sculpting Bra and Sculpting Short Above the Knee in Clay. 🖤 https://t.co/veOplm8QZ0
1217130860022943744,2020-01-14 17:06:24,All @skims Solutionwear™ colors and styles are back in stock now at https://t.co/Qsy51S3rtD🖤 https://t.co/3DiJJ0Vb5Z
1217129473880932357,2020-01-14 17:00:54,Shop the @SKIMS Solutionwear™ restock now at https://t.co/Qsy51S3rtD! https://t.co/R0B0Ir8XNi
1217125197884485632,2020-01-14 16:43:54,@skims SHAPEWEAR RESTOCK TODAY AT 9AM PST https://t.co/czt4uO3zYg
1217123280701624321,2020-01-14 16:36:17,@skims SHAPEWEAR RESTOCK AT 9AM PST at https://t.co/Qsy51S3rtD https://t.co/Y4uqmIp0mt
1216921619609767936,2020-01-14 03:14:58,OMGGGG I love you guys!!!!! https://t.co/Bjb2DLwKJ8
1216849817491476480,2020-01-13 22:29:39,Cuteness Overload https://t.co/lavlW0tlxv
1216604584233168897,2020-01-13 06:15:10,I posted more Sunday Service videos on my IG stories ✨
1216604581192318976,2020-01-13 06:15:10,Closed On Sunday with North 💫 https://t.co/W5kuvNkuKm
1216604492281466883,2020-01-13 06:14:49,Keep On Movin’ https://t.co/YrW1oCWaaD
1216604373473562624,2020-01-13 06:14:20,Shawn Stockton from Boyz II Men https://t.co/IuRu3z2GpJ
1216604182183993344,2020-01-13 06:13:35,"Today’s Sunday Service was magical, Thanks to the legend Whitney Houston ✨ https://t.co/619MjJ54V6"
1216580013773869056,2020-01-13 04:37:32,Please where is the fact checking?!?! I have seen this false story circulating. This is not Kanye and this is not the Sunday Service Choir. https://t.co/kEaP1zyvrn
1216542249871241218,2020-01-13 02:07:29,"If you look closely at my necklace, you can see it’s from a text Kanye sent me. He took an amazing vintage a Cartier gold plaque necklace and had it sketched out. He’s always the most thoughtful when it comes to gifts ✨ https://t.co/zmzUq4zXer"
1216469195036086272,2020-01-12 21:17:11,😂😂😂 https://t.co/YAd7Z09Btq
1216466648607051776,2020-01-12 21:07:04,My sweet Stormi and Psalm https://t.co/9BpqXWcgsz
1216466157605011457,2020-01-12 21:05:07,Happy 40th Birthday to my best friend in the entire world Allison!!! We’ve been through everything together and I’m the luckiest girl to have the same best friend my whole life! My family!  Love you Ali! https://t.co/8nyKe9ooKj
1215754813079605249,2020-01-10 21:58:29,💔 https://t.co/SlSmu3Tyyn
1215690757777944576,2020-01-10 17:43:57,City Girls in @skims styled by Law Roach https://t.co/nP4k3d3HxF
1215679741816000512,2020-01-10 17:00:11,"SKIMS Solutionwear™ is restocking in all sizes, colors, and styles on 1.14 at 9AM PST! I’m wearing the @skims Sculpting Bra and Sculpting Short Above the Knee in Onyx 🖤 Join the waitlist now at https://t.co/Qsy51S3rtD to be the first to shop. https://t.co/HLQVefW4O6"
1215125730691960833,2020-01-09 04:18:44,My IG stories has a more in depth tour 🌽🍏🦞🍒🍋🥑🥦🧀🧇🍣🥥 https://t.co/VvYWou01QS
1215125030238969856,2020-01-09 04:15:57,😂😂😂 Go to my IG stories for a Fridge tour asap! 😂😂😂 https://t.co/uSuHriq9rb
1214937626949537794,2020-01-08 15:51:17,A little late but Happy New Year https://t.co/MEIe9rB5st
1214787133619093504,2020-01-08 05:53:16,I need a pink Minnie Mouse cake for Chicago’s 2nd birthday! Any inspo pics you guys can share???
1214752476387147778,2020-01-08 03:35:34,🤍🤍🤍 https://t.co/49f18D0V0F
1214680087385083905,2020-01-07 22:47:55,Happy Birthday!!!!! @KimKanyeKimYeFC love you beyond!!!!!
1214679885727195137,2020-01-07 22:47:07,Awww 🤍🤍🤍 https://t.co/u8O4TqAt18
1214679882241720322,2020-01-07 22:47:06,Baby Chi’s gonna be 2 soon!!! https://t.co/Jhb8FW5u6b
1214592534233485312,2020-01-07 17:00:00,The @skims Cotton Collection restock is available now!! Here I’m wearing the Cotton Plunge Bralette and Cotton Rib Briefs in Kyanite. I live in these comfortable pieces!! Shop the Cotton Collection now at https://t.co/Qsy51S3rtD. https://t.co/V5icdyRgEN
1214329232651743232,2020-01-06 23:33:44,Happy Armenian Christmas!
1214076561067917312,2020-01-06 06:49:43,nothing gets me more heated than to see people think they know what we donated to and to think we have to publicize everything https://t.co/9qW1h2eZXe
1214069958696558592,2020-01-06 06:23:29,Happy Birthday doll! What did you do for your birthday? https://t.co/Br3xSVX2t9
1213984796696698880,2020-01-06 00:45:04,Hallelujah https://t.co/mqXXE0yaN0
1213984345758658560,2020-01-06 00:43:17,Today was such an amazing service! It was back in the original place it started to celebrate the 1 year anniversary #JesusIsKing https://t.co/kj5zKms8ct
1213984044104314880,2020-01-06 00:42:05,Today marks the one year anniversary of The Sunday Service Choir ✨ https://t.co/ZdpOqsTyYc
1213532887930130432,2020-01-04 18:49:21,Baby K https://t.co/cow1wIRhy3
1213168690788618240,2020-01-03 18:42:10,"The @skims Cotton Collection is restocking soon! I LIVE in these ultra-soft and breathable pieces.  Select styles will be back in stock Jan. 7th at 9AM PST in colors Bone, Soot, and Kyanite. Join the waitlist now at https://t.co/Qsy51S3rtD to be the first to shop. https://t.co/jWGwstoTHj"
1212994578963259392,2020-01-03 07:10:18,Climate change is real 💔🌎
1212450040460926977,2020-01-01 19:06:30,The @kkwbeauty and @KKWFRAGRANCE sitewide sales end TONIGHT at 11:59PM PST! Shop 20% off sitewide and up to 50% off select items at https://t.co/PoBZ3bhjs8. Also shop 20% off sitewide and 30% off Body Collection at https://t.co/tbQezJs782 🛍✨ https://t.co/8ENNqi8x2F
1212141437589975040,2019-12-31 22:40:13,To lots of love in 2020 https://t.co/CVqqkNTEyW
1211811488853217280,2019-12-31 00:49:07,WOW this is obviously fake! @Refinery29 I did not get JFK’s shirt. That is a sick joke that someone tweeted as a fake ig story that I never posted. https://t.co/fajEtOrlqU
1211695410881806345,2019-12-30 17:07:52,"The @kkwbeauty sitewide sale is happening now, and everything is 20% - 50% off, including the latest Glitz &amp; Glam Collection! I’m wearing shades Clove and North Star from the Glitz &amp; Glam Eyeshadow Palette, 90’s Moment Matte Lipstick and Nude 4 Gloss. ✨ https://t.co/zoS7zYg4hM"
1211511643730923520,2019-12-30 04:57:39,@MatthewFawcus Thank you ♥️
1211511581973991426,2019-12-30 04:57:24,@wifi_papi Thank you  ♥️
1211509274448281600,2019-12-30 04:48:14,Wait who just saw this girl on Shark Tank doing facial yoga? She was on KUWTK giving us a lesson. It was pretty legit but she didn’t get a deal 😢 https://t.co/NzM8Sed3af
1211508146344120322,2019-12-30 04:43:45,And that’s not a sponsored tweet LOL I literally am curious if anyone has tried it
1211506484061696001,2019-12-30 04:37:09,Has anyone tried this? Sounds amazing but do they work? I just ordered it after seeing on Shark Tank! - Eco-Friendly Cleaning Products | Blueland https://t.co/dbgLtTlcsi
1211504650433642496,2019-12-30 04:29:51,Who else watches the show Shark Tank and orders the product online? I just saw these good cleaning products and I hope they work! They seem amazing and exactly what we need for our planet! Gonna send you a link to see if anyone has tried them. I want to know if they really work.
1211138854234677252,2019-12-29 04:16:19,So many memories ✨ https://t.co/KYEYteKmiQ
1211138717454221312,2019-12-29 04:15:46,This blonde!!! https://t.co/wOexxEDrNc
1211138616384081920,2019-12-29 04:15:22,This thread is literally a trip down my fashion history!!!! Thank you @felipemnzp for making this!!!! https://t.co/r3p6Gdcdsl
1210638440796082176,2019-12-27 19:07:51,Me and my mommy and grandma FOREVER LOVE https://t.co/fKSxjPxOyu
1210341482630012928,2019-12-26 23:27:51,I have every single coat and each one of these outfits all archived with the photo attached to each look! Don’t you worry! https://t.co/QgzPI8srQS
1210323694079238144,2019-12-26 22:17:10,Merry Christmas from my sisters and I! https://t.co/Ni9rSBicaX
1210268732221575168,2019-12-26 18:38:46,Christian @Dior Couture https://t.co/iqtuZyeL0k
1210268401450414080,2019-12-26 18:37:27,❄️ The West’s ❄️ https://t.co/nV873BaGuB
1210268263092850688,2019-12-26 18:36:54,Christmas Eve 2019 https://t.co/69xqlIUil5
1210267946741686272,2019-12-26 18:35:38,❄️ @Balmain @ORousteing ❄️ https://t.co/hh8WwonUYq
1210267571213107200,2019-12-26 18:34:09,Balmain Christmas ❄️ Thank you @ORousteing @Balmain https://t.co/1lgZF0UNfe
1209239846222303232,2019-12-23 22:30:20,✨✨✨ https://t.co/JADXvkNZuh
1209162256241635329,2019-12-23 17:22:01,"Shop the SKIMS Tonal Body Tape and Pasties re-stock now in 3 colors at https://t.co/Qsy51Sl2Sd and today only, enjoy free three day shipping on domestic orders — just in time for New Year’s. https://t.co/5L7FM2WxSQ"
1209101907563696133,2019-12-23 13:22:13,Happy Holidays Fromm and everyone at the Kim Kardashian Hollywood game!  @KKHOfficial https://t.co/YqSNsLCmSS https://t.co/OsrU3biz3y
1209100404429971458,2019-12-23 13:16:15,BTS of my @kkwbeauty Holiday Campaign! I always need to be comfy when shooting so never pay attention to the bottom half that usually isn’t seen on a beauty campaign LOL I love this Glitz &amp; Glam palette! All of the new matte lipsticks and juicy glosses are a must have!!!! https://t.co/2bfFXpoqgp
1209098365251674113,2019-12-23 13:08:08,I love that we have gotten such rave reviews on our mascara! It’s one of our top sellers at @ultabeauty I took a long time developing it so I am so happy you all are loving it! It’s online at https://t.co/aIjp1MBlpZ or in any Ulta stores! https://t.co/YgvTt4hHNc
1209098002771480576,2019-12-23 13:06:42,This silver eye tho!!!!!! It’s from the new Glitz &amp; Glam palette with the new matte lipstick called 90’s Supermodel. https://t.co/jL8DurV45x
1209097315354415104,2019-12-23 13:03:58,✨https://t.co/sbyklMQhdE ✨ https://t.co/9wu9TnjzN7
1208968148390727680,2019-12-23 04:30:42,@edwardbarsamian Awww I wish I got to say hi!
1208885342176260103,2019-12-22 23:01:40,Such a fun thread! I love seeing fashion transformations! https://t.co/anT1V27cx5
1208821816057311234,2019-12-22 18:49:14,This case is heartbreaking. 💔Alabama has made some changes to their Habitual Felony Offender Laws but they weren’t retroactive- I hope @GovernorKayIvey will consider commuting Willie Simmons and others who have been sentenced under this draconian law and seen no relief. https://t.co/mnHEOspNxX
1208797188492365824,2019-12-22 17:11:22,Happy Birthday to Rodney Reed who is spending his birthday on Texas’s death row for the 23rd year in a row. I hope this year brings you and your family long awaited justice and freedom.
1208441200815960064,2019-12-21 17:36:48,Who has gotten their KKW X MARIO collection The Artist and Muse? I want to see your looks! Tag us ! It’s still available now at https://t.co/QiH5LnWqDZ https://t.co/sxrQjIedqk
1207793447731482625,2019-12-19 22:42:52,💔 https://t.co/QVUt2qnECn
1207705732189081601,2019-12-19 16:54:19,I care!!!! LOL it really is bomb!!! https://t.co/sbyklMQhdE https://t.co/Yuf9kX3SJe
